"event"	"age"	"PDF"	"CDF"
"Event 4-E6"	"-204.5"	"0.00188539677484028"	"0.318075888299385"
"Event 4-E6"	"-203.5"	"0.00189169676406352"	"0.319967585063449"
"Event 4-E6"	"-202.5"	"0.00183959685318562"	"0.321807181916635"
"Event 4-E6"	"-201.5"	"0.00186979680152559"	"0.32367697871816"
"Event 4-E6"	"-200.5"	"0.00189269676235292"	"0.325569675480513"
"Event 4-E6"	"-199.5"	"0.00187289679622274"	"0.327442572276736"
"Event 4-E6"	"-198.5"	"0.00183749685677788"	"0.329280069133514"
"Event 4-E6"	"-197.5"	"0.00190099674815496"	"0.331181065881669"
"Event 4-E6"	"-196.5"	"0.00183749685677788"	"0.333018562738447"
"Event 4-E6"	"-195.5"	"0.00196349664124265"	"0.334982059379689"
"Event 4-E6"	"-194.5"	"0.00189379676047126"	"0.33687585614016"
"Event 4-E6"	"-193.5"	"0.00187079679981499"	"0.338746652939975"
"Event 4-E6"	"-192.5"	"0.00182399687987094"	"0.340570649819846"
"Event 4-E6"	"-191.5"	"0.00191669672129859"	"0.342487346541145"
"Event 4-E6"	"-190.5"	"0.00185729682290805"	"0.344344643364053"
"Event 4-E6"	"-189.5"	"0.00193229669461327"	"0.346276940058666"
"Event 4-E6"	"-188.5"	"0.00182189688346319"	"0.34809883694213"
"Event 4-E6"	"-187.5"	"0.00193019669820553"	"0.350029033640335"
"Event 4-E6"	"-186.5"	"0.00194689666963856"	"0.351975930309974"
"Event 4-E6"	"-185.5"	"0.0019551966554406"	"0.353931126965414"
"Event 4-E6"	"-184.5"	"0.00185829682119746"	"0.355789423786612"
"Event 4-E6"	"-183.5"	"0.00195099666262511"	"0.357740420449237"
"Event 4-E6"	"-182.5"	"0.0018124968995428"	"0.35955291734878"
"Event 4-E6"	"-181.5"	"0.00189899675157616"	"0.361451914100356"
"Event 4-E6"	"-180.5"	"0.00182809687285749"	"0.363280010973213"
"Event 4-E6"	"-179.5"	"0.00191149673019369"	"0.365191507703407"
"Event 4-E6"	"-178.5"	"0.00193849668400757"	"0.367130004387414"
"Event 4-E6"	"-177.5"	"0.00192289671069289"	"0.369052901098107"
"Event 4-E6"	"-176.5"	"0.00188959676765577"	"0.370942497865763"
"Event 4-E6"	"-175.5"	"0.00191039673207535"	"0.372852894597838"
"Event 4-E6"	"-174.5"	"0.00187919678544598"	"0.374732091383284"
"Event 4-E6"	"-173.5"	"0.00181459689595055"	"0.376546688279235"
"Event 4-E6"	"-172.5"	"0.00197079662875529"	"0.37851748490799"
"Event 4-E6"	"-171.5"	"0.00192289671069289"	"0.380440381618683"
"Event 4-E6"	"-170.5"	"0.00191559672318025"	"0.382355978341863"
"Event 4-E6"	"-169.5"	"0.00191769671958799"	"0.384273675061451"
"Event 4-E6"	"-168.5"	"0.0019541966571512"	"0.386227871718603"
"Event 4-E6"	"-167.5"	"0.00185729682290805"	"0.388085168541511"
"Event 4-E6"	"-166.5"	"0.00187919678544598"	"0.389964365326957"
"Event 4-E6"	"-165.5"	"0.00191149673019369"	"0.39187586205715"
"Event 4-E6"	"-164.5"	"0.0019134967267725"	"0.393789358783923"
"Event 4-E6"	"-163.5"	"0.00195309665903285"	"0.395742455442956"
"Event 4-E6"	"-162.5"	"0.00184789683898767"	"0.397590352281943"
"Event 4-E6"	"-161.5"	"0.00196669663576873"	"0.399557048917712"
"Event 4-E6"	"-160.5"	"0.00194479667323081"	"0.401501845590943"
"Event 4-E6"	"-159.5"	"0.00193539668931042"	"0.403437242280253"
"Event 4-E6"	"-158.5"	"0.00187189679793334"	"0.405309139078187"
"Event 4-E6"	"-157.5"	"0.00193329669290268"	"0.407242435771089"
"Event 4-E6"	"-156.5"	"0.00190939673378595"	"0.409151832504875"
"Event 4-E6"	"-155.5"	"0.00183959685318562"	"0.410991429358061"
"Event 4-E6"	"-154.5"	"0.00192919669991613"	"0.412920626057977"
"Event 4-E6"	"-153.5"	"0.00189999674986556"	"0.414820622807843"
"Event 4-E6"	"-152.5"	"0.00188849676953743"	"0.41670911957738"
"Event 4-E6"	"-151.5"	"0.00182919687097583"	"0.418538316448356"
"Event 4-E6"	"-150.5"	"0.0019551966554406"	"0.420493513103796"
"Event 4-E6"	"-149.5"	"0.00182289688175259"	"0.422316409985549"
"Event 4-E6"	"-148.5"	"0.00185829682119746"	"0.424174706806747"
"Event 4-E6"	"-147.5"	"0.00196769663405814"	"0.426142403440805"
"Event 4-E6"	"-146.5"	"0.00192599670539004"	"0.428068400146195"
"Event 4-E6"	"-145.5"	"0.00184479684429052"	"0.429913196990485"
"Event 4-E6"	"-144.5"	"0.00189999674986556"	"0.431813193740351"
"Event 4-E6"	"-143.5"	"0.00186349681230235"	"0.433676690552653"
"Event 4-E6"	"-142.5"	"0.00185309683009256"	"0.435529787382746"
"Event 4-E6"	"-141.5"	"0.00182399687987094"	"0.437353784262617"
"Event 4-E6"	"-140.5"	"0.00184479684429052"	"0.439198581106907"
"Event 4-E6"	"-139.5"	"0.0018114969012534"	"0.44101007800816"
"Event 4-E6"	"-138.5"	"0.00187399679434108"	"0.442884074802502"
"Event 4-E6"	"-137.5"	"0.00181979688705544"	"0.444703871689557"
"Event 4-E6"	"-136.5"	"0.00188849676953743"	"0.446592368459094"
"Event 4-E6"	"-135.5"	"0.00189689675516841"	"0.448489265214263"
"Event 4-E6"	"-134.5"	"0.00186349681230235"	"0.450352762026565"
"Event 4-E6"	"-133.5"	"0.00184479684429052"	"0.452197558870856"
"Event 4-E6"	"-132.5"	"0.00189789675345781"	"0.454095455624314"
"Event 4-E6"	"-131.5"	"0.00183329686396238"	"0.455928752488276"
"Event 4-E6"	"-130.5"	"0.00189899675157616"	"0.457827749239852"
"Event 4-E6"	"-129.5"	"0.0018655968087101"	"0.459693346048562"
"Event 4-E6"	"-128.5"	"0.0019082967356676"	"0.46160164278423"
"Event 4-E6"	"-127.5"	"0.00190209674627331"	"0.463503739530503"
"Event 4-E6"	"-126.5"	"0.00190519674097045"	"0.465408936271474"
"Event 4-E6"	"-125.5"	"0.00183749685677788"	"0.467246433128251"
"Event 4-E6"	"-124.5"	"0.0018124968995428"	"0.469058930027794"
"Event 4-E6"	"-123.5"	"0.00192499670710063"	"0.470983926734895"
"Event 4-E6"	"-122.5"	"0.00189789675345781"	"0.472881823488353"
