"event"	"age"	"PDF"	"CDF"
"PC_D"	"793.5"	"0.00887101409071878"	"0.906937952080243"
"PC_D"	"794.5"	"0.00841501336640723"	"0.91535296544665"
"PC_D"	"795.5"	"0.00784401245942939"	"0.92319697790608"
"PC_D"	"796.5"	"0.0072150114603242"	"0.930411989366404"
"PC_D"	"797.5"	"0.00663901054540435"	"0.937050999911808"
"PC_D"	"798.5"	"0.00617000980044357"	"0.943221009712252"
"PC_D"	"799.5"	"0.00547300869332701"	"0.948694018405579"
"PC_D"	"800.5"	"0.00508600807861523"	"0.953780026484194"
"PC_D"	"801.5"	"0.00473000751314393"	"0.958510033997338"
"PC_D"	"802.5"	"0.00433900689207855"	"0.962849040889417"
"PC_D"	"803.5"	"0.00391700622177268"	"0.966766047111189"
"PC_D"	"804.5"	"0.00360300572301429"	"0.970369052834203"
"PC_D"	"805.5"	"0.00333900530367602"	"0.97370805813788"
"PC_D"	"806.5"	"0.00307290488100211"	"0.976780963018882"
"PC_D"	"807.5"	"0.00278750442767203"	"0.979568467446554"
"PC_D"	"808.5"	"0.00256200406948726"	"0.982130471516041"
"PC_D"	"809.5"	"0.00238440378738698"	"0.984514875303428"
"PC_D"	"810.5"	"0.00219010347876037"	"0.986704978782188"
"PC_D"	"811.5"	"0.00195360310310317"	"0.988658581885291"
"PC_D"	"812.5"	"0.0017589027938412"	"0.990417484679133"
"PC_D"	"813.5"	"0.001553702467901"	"0.991971187147034"
"PC_D"	"814.5"	"0.0013875022039085"	"0.993358689350942"
"PC_D"	"815.5"	"0.00124170197231941"	"0.994600391323262"
"PC_D"	"816.5"	"0.00102140162239434"	"0.995621792945656"
"PC_D"	"817.5"	"0.00081670129724834"	"0.996438494242904"
"PC_D"	"818.5"	"0.000747401187172046"	"0.997185895430076"
"PC_D"	"819.5"	"0.000572900909995805"	"0.997758796340072"
"PC_D"	"820.5"	"0.000469300745437304"	"0.998228097085509"
"PC_D"	"821.5"	"0.000382300607246285"	"0.998610397692756"
"PC_D"	"822.5"	"0.000280720445896356"	"0.998891118138652"
"PC_D"	"823.5"	"0.000235950374783575"	"0.999127068513436"
"PC_D"	"824.5"	"0.000176050279638264"	"0.999303118793074"
"PC_D"	"825.5"	"0.000145850231668508"	"0.999448969024742"
"PC_D"	"826.5"	"0.000123970196914261"	"0.999572939221657"
"PC_D"	"827.5"	"9.53101513906445e-05"	"0.999668249373047"
"PC_D"	"828.5"	"6.40601017530656e-05"	"0.9997323094748"
"PC_D"	"829.5"	"6.3020100101127e-05"	"0.999795329574901"
"PC_D"	"830.5"	"4.63400736065729e-05"	"0.999841669648508"
"PC_D"	"831.5"	"3.28200521313708e-05"	"0.999874489700639"
"PC_D"	"832.5"	"1.87600297984313e-05"	"0.999893249730438"
"PC_D"	"833.5"	"2.44640388586793e-05"	"0.999917713769297"
"PC_D"	"834.5"	"9.36201487062442e-06"	"0.999927075784167"
"PC_D"	"835.5"	"1.51010239864665e-05"	"0.999942176808154"
"PC_D"	"836.5"	"1.09400173771236e-05"	"0.999953116825531"
"PC_D"	"837.5"	"8.3220132186858e-06"	"0.999961438838749"
"PC_D"	"838.5"	"8.3220132186858e-06"	"0.999969760851968"
"PC_D"	"839.5"	"7.28201156674717e-06"	"0.999977042863535"
"PC_D"	"840.5"	"5.20100826128152e-06"	"0.999982243871796"
"PC_D"	"841.5"	"4.1610066093429e-06"	"0.999986404878406"
"PC_D"	"842.5"	"3.65900581196483e-06"	"0.999990063884218"
"PC_D"	"843.5"	"2.61850415923201e-06"	"0.999992682388377"
"PC_D"	"844.5"	"2.08050330467145e-06"	"0.999994762891681"
"PC_D"	"845.5"	"1.5783025069757e-06"	"0.999996341194188"
"PC_D"	"846.5"	"2.08050330467145e-06"	"0.999998421697493"
"PC_D"	"847.5"	"5.38100854719398e-07"	"0.999998959798348"
"PC_D"	"848.5"	"1.0402016522563e-06"	"1"
"PC_D"	"849.5"	"0"	"1"
"PC_D"	"850.5"	"0"	"1"
"PC_D"	"851.5"	"0"	"1"
"PC_F"	"789.5"	"0"	"0"
"PC_F"	"790.5"	"0"	"0"
"PC_F"	"791.5"	"0"	"0"
"PC_F"	"792.5"	"5.12698290971517e-07"	"5.12698290971517e-07"
"PC_F"	"793.5"	"0"	"5.12698290971517e-07"
"PC_F"	"794.5"	"0"	"5.12698290971517e-07"
"PC_F"	"795.5"	"5.12698290971517e-07"	"1.02539658194303e-06"
"PC_F"	"796.5"	"1.56379478724646e-06"	"2.58919136918949e-06"
"PC_F"	"797.5"	"2.07649307821797e-06"	"4.66568444740746e-06"
"PC_F"	"798.5"	"3.12758957449291e-06"	"7.79327402190037e-06"
"PC_F"	"799.5"	"5.20398265304422e-06"	"1.29972566749446e-05"
"PC_F"	"800.5"	"8.84397051950867e-06"	"2.18412271944533e-05"
"PC_F"	"801.5"	"8.84397051950867e-06"	"3.06851977139619e-05"
"PC_F"	"802.5"	"1.45869513758563e-05"	"4.52721490898182e-05"
"PC_F"	"803.5"	"1.9277935738929e-05"	"6.45500848287472e-05"
"PC_F"	"804.5"	"3.07378975382923e-05"	"9.52879823670396e-05"
"PC_F"	"805.5"	"2.96859010450175e-05"	"0.000124973883412057"
"PC_F"	"806.5"	"3.85298715645261e-05"	"0.000163503754976583"
"PC_F"	"807.5"	"4.79098402973383e-05"	"0.000211413595273922"
"PC_F"	"808.5"	"7.91597361289356e-05"	"0.000290573331402857"
"PC_F"	"809.5"	"8.80097066284439e-05"	"0.000378583038031301"
"PC_F"	"810.5"	"0.000111979626727112"	"0.000490562664758413"
"PC_F"	"811.5"	"0.000146359512125202"	"0.000636922176883616"
"PC_F"	"812.5"	"0.00017603941319022"	"0.000812961590073836"
"PC_F"	"813.5"	"0.000201039329855498"	"0.00101400091992933"
"PC_F"	"814.5"	"0.000228649237820631"	"0.00124265015774996"
"PC_F"	"815.5"	"0.000301558994783247"	"0.00154420915253321"
"PC_F"	"816.5"	"0.000362498791646528"	"0.00190670794417974"
"PC_F"	"817.5"	"0.000421398595309922"	"0.00232810653948966"
"PC_F"	"818.5"	"0.000506798310638511"	"0.00283490485012817"
"PC_F"	"819.5"	"0.000576598077967967"	"0.00341150292809614"
"PC_F"	"820.5"	"0.0006983976719612"	"0.00410990060005734"
"PC_F"	"821.5"	"0.000790597364622745"	"0.00490049796468008"
"PC_F"	"822.5"	"0.000923996919948667"	"0.00582449488462875"
"PC_F"	"823.5"	"0.00109379635393923"	"0.00691829123856798"
"PC_F"	"824.5"	"0.00117919606926782"	"0.00809748730783581"
"PC_F"	"825.5"	"0.00140519531592193"	"0.00950268262375774"
"PC_F"	"826.5"	"0.00151349495491592"	"0.0110161775786737"
"PC_F"	"827.5"	"0.00176929410223504"	"0.0127854716809087"
"PC_F"	"828.5"	"0.00199269335755596"	"0.0147781650384647"
"PC_F"	"829.5"	"0.0022692924355406"	"0.0170474574740053"
"PC_F"	"830.5"	"0.0024114919615327"	"0.019458949435538"
"PC_F"	"831.5"	"0.00265839113851898"	"0.0221173405740569"
"PC_F"	"832.5"	"0.00292029026550443"	"0.0250376308395614"
"PC_F"	"833.5"	"0.00316398945315756"	"0.0282016202927189"
"PC_F"	"834.5"	"0.00338998869981167"	"0.0315916089925306"
"PC_F"	"835.5"	"0.00351998826647111"	"0.0351115972590017"
"PC_F"	"836.5"	"0.00397098676311272"	"0.0390825840221144"
"PC_F"	"837.5"	"0.00423098589643161"	"0.043313569918546"
"PC_F"	"838.5"	"0.00437298542309039"	"0.0476865553416364"
"PC_F"	"839.5"	"0.004697984339739"	"0.0523845396813754"
"PC_F"	"840.5"	"0.00497198342639045"	"0.0573565231077659"
"PC_F"	"841.5"	"0.00529398235303922"	"0.0626505054608051"
"PC_F"	"842.5"	"0.00567298108968484"	"0.0683234865504899"
"PC_F"	"843.5"	"0.00579198069301156"	"0.0741154672435015"
"PC_F"	"844.5"	"0.00616897943632395"	"0.0802844466798254"
"PC_F"	"845.5"	"0.00646997843297389"	"0.0867544251127993"
"PC_F"	"846.5"	"0.006857977139619"	"0.0936124022524183"
"PC_F"	"847.5"	"0.00722197592626545"	"0.100834378178684"
"PC_F"	"848.5"	"0.00748297505625095"	"0.108317353234935"
"PC_F"	"849.5"	"0.00780797397289956"	"0.116125327207834"
"PC_F"	"850.5"	"0.0083789720695345"	"0.124504299277369"
"PC_F"	"851.5"	"0.00877997073284556"	"0.133284270010214"
"PC_F"	"852.5"	"0.00923496921615361"	"0.142519239226368"
"PC_F"	"853.5"	"0.00966896776946284"	"0.152188206995831"
"PC_F"	"854.5"	"0.0101549661494358"	"0.162343173145267"
"PC_F"	"855.5"	"0.0107749640827347"	"0.173118137228001"
"PC_F"	"856.5"	"0.0111839627193787"	"0.18430209994738"
"PC_F"	"857.5"	"0.0120619597926632"	"0.196364059740043"
"PC_F"	"858.5"	"0.0126429578559643"	"0.209007017596008"
"PC_F"	"859.5"	"0.0131629561226021"	"0.22216997371861"
"PC_F"	"860.5"	"0.0140419531925532"	"0.236211926911163"
"PC_F"	"861.5"	"0.0146329512225204"	"0.250844878133683"
"PC_F"	"862.5"	"0.015294949015817"	"0.2661398271495"
"PC_F"	"863.5"	"0.0160719464257738"	"0.282211773575274"
"PC_F"	"864.5"	"0.0170889430357173"	"0.299300716610991"
"PC_F"	"865.5"	"0.0179779400723346"	"0.317278656683326"
"PC_F"	"866.5"	"0.0187849373822897"	"0.336063594065616"
"PC_F"	"867.5"	"0.0194629351222521"	"0.355526529187868"
"PC_F"	"868.5"	"0.0204059319788663"	"0.375932461166734"
"PC_F"	"869.5"	"0.0213819287254788"	"0.397314389892213"
"PC_F"	"870.5"	"0.0222129259554326"	"0.419527315847645"
"PC_F"	"871.5"	"0.0228149239487325"	"0.442342239796378"
"PC_F"	"872.5"	"0.0236509211620194"	"0.465993160958397"
"PC_F"	"873.5"	"0.0241679194386573"	"0.490161080397055"
"PC_F"	"874.5"	"0.0247649174486242"	"0.514925997845679"
"PC_F"	"875.5"	"0.0251289162352706"	"0.540054914080949"
"PC_F"	"876.5"	"0.0253219155919266"	"0.565376829672876"
"PC_F"	"877.5"	"0.0256359145452425"	"0.591012744218118"
"PC_F"	"878.5"	"0.0255079149719162"	"0.616520659190035"
"PC_F"	"879.5"	"0.0252119159585993"	"0.641732575148634"
"PC_F"	"880.5"	"0.0248519171586193"	"0.666584492307253"
"PC_F"	"881.5"	"0.0241539194853248"	"0.690738411792578"
"PC_F"	"882.5"	"0.0233149222820381"	"0.714053334074616"
"PC_F"	"883.5"	"0.0225269249087485"	"0.736580258983365"
"PC_F"	"884.5"	"0.0215969280088002"	"0.758177186992165"
"PC_F"	"885.5"	"0.0202789324022067"	"0.778456119394372"
"PC_F"	"886.5"	"0.0190809363956066"	"0.797537055789978"
"PC_F"	"887.5"	"0.0181679394389907"	"0.815704995228969"
"PC_F"	"888.5"	"0.0168329438890648"	"0.832537939118034"
"PC_F"	"889.5"	"0.0155999479991333"	"0.848137887117167"
"PC_F"	"890.5"	"0.0141749527492125"	"0.86231283986638"
"PC_F"	"891.5"	"0.0131029563226054"	"0.875415796188985"
"PC_F"	"892.5"	"0.0119639601193353"	"0.88737975630832"
"PC_F"	"893.5"	"0.0108629637893965"	"0.898242720097717"
"PC_F"	"894.5"	"0.009989966699445"	"0.908232686797162"
"PC_F"	"895.5"	"0.00893297022283706"	"0.917165657019999"
"PC_F"	"896.5"	"0.00811597294621578"	"0.925281629966215"
"PC_F"	"897.5"	"0.00745497514958584"	"0.9327366051158"
"PC_F"	"898.5"	"0.00667297775629595"	"0.939409582872096"
