"event"	"age"	"PDF"	"CDF"
"Event CM9"	"-3268.5"	"0.000813205039431629"	"0.946464295439239"
"Event CM9"	"-3267.5"	"0.000834805173287659"	"0.947299100612527"
"Event CM9"	"-3266.5"	"0.000819605079092675"	"0.948118705691619"
"Event CM9"	"-3265.5"	"0.000792804913012046"	"0.948911510604631"
"Event CM9"	"-3264.5"	"0.000817505066078894"	"0.94972901567071"
"Event CM9"	"-3263.5"	"0.00080750500410851"	"0.950536520674819"
"Event CM9"	"-3262.5"	"0.000799004951433684"	"0.951335525626252"
"Event CM9"	"-3261.5"	"0.000799004951433684"	"0.952134530577686"
"Event CM9"	"-3260.5"	"0.000802104970644503"	"0.952936635548331"
"Event CM9"	"-3259.5"	"0.000786904876449519"	"0.95372354042478"
"Event CM9"	"-3258.5"	"0.000780804838647585"	"0.954504345263428"
